MID,UID,评论时间,评论内容,评论人UID,评论人昵称,评论人个性签名,关注数量,粉丝数量,点赞数量,作品数,IP所属
"5014695343557224	","6430074858	",2024-3-22 23:25,忙时尽兴，闲时有趣，愿你做一个满载能量的人，在每一个晴朗的日子里，用热爱的方式取悦自己，以美好的心情，迎接新的朝阳。 ?,7909243497,远道不可思FAN,,6,46,0,63,其他
"5014695343557224	","6430074858	",2024-3-22 23:31,人生不必计较太多，不必在意成功与失败，它会被岁月渐渐淡化掩盖。人生最重要的不是得与失，而是能把握现在所拥有的，平淡是福。 ???,7778231327,雾蒅恋旎紫,,1507,1332,0,2518,其他
"5014695343557224	","6430074858	",2024-3-22 23:39,善中有乐，一路善行；善中有仁，日日善行；善中有孝，敬老善行；善中有爱，奉献善行；善中有心，笃志善行；善中有德，文明善行。,7773873283,瑛Ning,居家宅女,4,24,0,24,陕西 咸阳
"5014695343557224	","6430074858	",2024-3-22 23:43,青年兴则国家兴，青年强则国家强。青年一代有理想、有本领、有担当，国家就有前途，民族就有希望。中国梦是历史的、现实的，也是未来的；是我们这一代的，更是青年一代的。中华民族伟大复兴的中国梦终将在一代代青年的接力奋斗中变成现实。,7579046015,檀溪__,唯粉，不磕CP，不i院，?快转,1192,497,0,1693,海南 三亚
"5014875669266458	","7487423112	",2024-3-22 23:57,笑疯 给我评论的第一次就被我拉黑了,5791860663,耶稣佛祖孔子苏格拉底我,To the revolution,51,441,1,6910,海外
"5014875801913932	","6722654687	",2024-3-22 23:57,你皮下到底是谁？@评论罗伯特,6722654687,王兵男神R,镇魂啊流浪汉之家,68,566,0,1665,海外 加拿大
"5014875510669536	","5818665943	",2024-3-22 23:57,节目组作啥妖了[熊猫],7034380466,话唠负能少女,随时发疯?,43,215,0,4705,北京 朝阳区
"5014875510669536	","5818665943	",2024-3-22 23:57,嘿！你也在关注“全员加速中”吗？快戳http://t.cn/A6YNAk42进入专题页查看并关注相关博主吧，包含@陈楚生 、@苏醒AllenSu 等24位博主哦，热门精彩内容不错过！ http://t.cn/A6T2HzRa,2110705772,微博综艺,微博综艺官方微博,16323487,4842,0,198292,北京
"5014875938490842	","7773369769	",2024-3-22 23:58,来我评论区领走,7075632894,小狗不讲武德,人生真是轻而易举,43,38,0,1853,福建
"5014876096823963	","5536150387	",2024-3-22 23:58,我恨你罗伯特,5536150387,记忆面包成精啦,我是一个小小号,13,182,0,1184,海外 加拿大
"5014875343161799	","1837242684	",2024-3-23 0:00,[费解][费解][费解],1235564262,此间的山羊,一只老山羊,743878,1861,1,22962,北京
"5014695343557224	","6430074858	",2024-3-23 0:07,昨天再好，也走不回去，明天再难，也要抬脚继续，不管你昨天有多优秀，代表不了今天的辉煌，昨天的太阳永远晒不干今天的衣裳，坚信，以阳光的心态继续前行，每天都会很美好！ ?,7846691183,怡心念冬淼,张淼怡,57,143,0,36,其他
"5014875422329318	","6369659445	",2024-3-23 0:09,稍等片刻，我会立刻回复你的请求,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014875699678699	","5175365449	",2024-3-23 0:09,下次我会找你玩的,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014875533217656	","5644332817	",2024-3-23 0:09,来了，速来留言！我又溜了一分钟啦,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014875732443865	","1817741191	",2024-3-23 0:09,不好意思啊如果我的回复让你不舒服了,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014876001404627	","6647388411	",2024-3-23 0:10,下次一定记得你,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014875938490842	","7773369769	",2024-3-23 0:10,对不起啊！下次我一定评论你,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014876214264300	","7804333220	",2024-3-23 0:10,西瓜汁：“云吞，你惹不起”,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014695343557224	","6430074858	",2024-3-23 0:15,心存善良的人，会像绵绵春雨般润物细无声，会像柔柔的春风般温暖人的心灵，他们会带给人们一个让人感觉享受的水墨丹青的世界，当我们走进他们构筑的天地。,7897179491,ROY小火锅,,7,33,0,214,其他
"5014695343557224	","6430074858	",2024-3-23 0:23,爱国、敬业、诚信、友善。 善不可不弘，恶不可不去。 善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。,7721800727,程子摆烂_,?????程潇圈外隐藏小女友,12210,960,0,290,湖南
"5014695343557224	","6430074858	",2024-3-23 0:33,人生路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕，最终，施及别人，惠泽自身。,1167728594,弦声晚归夜_,镇魂 | ??,31116,273,0,2130,北京
"5014695343557224	","6430074858	",2024-3-23 0:33,人生路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕，最终，施及别人，惠泽自身。,6091318565,聆于单恋曲_,?,11639,37,0,388,北京
"5014695343557224	","6430074858	",2024-3-23 0:33,人生路上，要学会善待，善待他人，可以让人生走得更远；善待自己，可以让生命活得滋润。无论是善待谁，其实都是温暖在流转，都是爱在延宕，最终，施及别人，惠泽自身。,5094011880,雾里聆风起_,With HZHF?,394,52,0,64,北京 东城区
"5014875732443865	","1817741191	",2024-3-23 0:33,罗伯特很会呀[允悲][允悲],7900021193,来来回回看鲨鲨,唯??CCS,40,284,0,1493,其他
"5014695343557224	","6430074858	",2024-3-23 0:48,每个普通的改变，都将改变普通，因为从决心变得更好的那一刻开始，我们就已经与一个全新的自己不期而遇。,7696084721,小刘报刊亭lyw,好朋友们你们认识刘耀文吗,834,846,0,1056,其他
"5014695343557224	","6430074858	",2024-3-23 1:12,忙时尽兴，闲时有趣，愿你做一个满载能量的人，在每一个晴朗的日子里，用热爱的方式取悦自己，以美好的心情，迎接新的朝阳。 ?,7395216314,雾遮虞颖,“我相信，终有一天，阳光猛烈，万物显形。”@虞书欣Esther,13127,4277,0,4940,广西
"5014695343557224	","6430074858	",2024-3-23 1:23,善不可不弘，恶不可不去。 善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。,7776656375,-朝悸源兮棂-,“或许，音乐最原始的状态，就是万物的声音吧”,596,191,0,5984,其他
"5014695343557224	","6430074858	",2024-3-23 1:51,一滴水是微不足道的，渗入泥土，便会消失不见，可汇聚成河却是川流不息。如同我们，在许多的困难面前，一个人总是凸显着单薄，而无法作为，可当我们团结起来，却可以创造无数的奇迹。 ?,7857449310,梦女病-,镇魂〡能失去的 从来就不属于我,1444,652,0,646,其他
"5014876001404627	","6647388411	",2024-3-23 2:08,啊啊啊啊,5487131556,哔哩叭啦饱,我的电子日记本???,1403,253,0,386,上海
"5014695343557224	","6430074858	",2024-3-23 3:39,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7903942614,祎个大丸子_,,0,8,0,2,其他
"5014695343557224	","6430074858	",2024-3-23 3:41,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7903684037,祎个小懒_,,0,7,0,0,其他
"5014695343557224	","6430074858	",2024-3-23 3:43,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7903873147,祎心沫江南_,,0,6,0,0,其他
"5014695343557224	","6430074858	",2024-3-23 3:45,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7903807119,栀子花祎_,,0,9,0,0,其他
"5014695343557224	","6430074858	",2024-3-23 4:16,人，纵有万千的道路可以抵达人生的终点，而善良，则一定是人生路上最好的修行。愿生活有花，心中有爱。,7707312981,六分宁-,逆风如解意 容易莫摧残,133,192,0,434,广东 茂名
"5014957057901005	","6078027974	",2024-3-23 5:20,稍等一下，我会立刻回复你的请求,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014957412581747	","6154949623	",2024-3-23 5:21,下次我会尽量留个好印象给你,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014957631209686	","6113029106	",2024-3-23 5:22,我来了！速来评论啊~,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014958404272485	","5604448496	",2024-3-23 5:25,我马上给您回复,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,1,27,海外
"5014957057901005	","6078027974	",2024-3-23 5:26,睡吧～睡吧～我亲爱的宝贝～,3261215027,空流流心芋泥巴斯克,#NAME?,703,623,0,30796,其他
"5014958404272485	","5604448496	",2024-3-23 5:26,饥不择食,2934779453,因为太怕痛所以,充满爱但你完了,477,1081,0,3829,重庆
"5014961191649712	","7277651227	",2024-3-23 5:36,如果下次有类似的需求，我会记得你的,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014961191649712	","7277651227	",2024-3-23 5:39,@评论罗伯特 快点说,7277651227,天降小狗宝_,镇魂｜如何同生不同死,1204,4384,0,7344,江西
"5014963003589092	","5646932453	",2024-3-23 5:44,来啦~来了之后会好好留意的！,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014965150548367	","7709272840	",2024-3-23 5:52,下次一定！,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014966899310594	","2213789227	",2024-3-23 5:59,为什么不理我@评论罗伯特,2213789227,inshygkkab,别看了 要真的想看也不是不行,102,466,0,2081,海外
"5014966899310594	","2213789227	",2024-3-23 5:59,来了来啦！我又闪现了哦,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"5014965243347491	","2439479560	",2024-3-23 6:21,帅哥哥  早安[咖啡],3836577195,在家待不住的小姐姐,可有。。可无。。我是小白(拒私聊),456,96,0,1785,北京
"5014695343557224	","6430074858	",2024-3-23 6:24,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7853843542,祎起听冬日丶,,29225,412,0,676,云南 保山
"5014965243347491	","2439479560	",2024-3-23 6:27,早早早[可爱][可爱][可爱],1424843720,四月的宽心,一个院子，院子里有树，树上有花 ，花下有桌，桌上有茶，桌边有爱的人围坐，一阵风过，淡淡的香气，花瓣飘落到茶杯里……,19244,345,0,14814,辽宁
"5014695343557224	","6430074858	",2024-3-23 6:27,如果你不相信努力和时光，那么成果就会是第一个选择辜负你的。不要去否定你自己的过去，也不要用你的过去牵扯你现在的努力和对未来的展望。不是因为拥有希望你才去努力，而是去努力了，你才有可能看到希望的光芒。,7817431386,喂小猪吃脆桃_kiku,你一直演 我一直看@鞠婧祎,24,43,0,560,江苏 徐州
"5014965243347491	","2439479560	",2024-3-23 6:30,神出鬼没  它自我介绍是  一个天生的捧哏  一个有趣的灵魂  一个不知疲倦的显眼包 机器人  不知真真假假[允悲],3836577195,在家待不住的小姐姐,可有。。可无。。我是小白(拒私聊),456,96,0,1785,北京
"5014965243347491	","2439479560	",2024-3-23 6:58,早安[太开心],2635706065,wbyhhjm随遇而安,??,1030,2864,0,11925,辽宁 鞍山
"5014695343557224	","6430074858	",2024-3-23 6:59,人生就是一场修行，修的就是一颗心，珍惜今天，珍惜现在，风舞落叶的日子，珍重一份别离，春暖花开的季节，珍爱那份热烈，把生命的完美写入岁月的篇章，让人生的精彩染入每一个路过的季节。,7457344442,红烧奶颖,ˋ_ˊ,1977,1129,0,3141,河北
"5014965243347491	","2439479560	",2024-3-23 7:03,罗伯特也不评论我[比耶],3206420033,河西范尼,观世界才有世界观,784,103,0,2325,海外
"5014695343557224	","6430074858	",2024-3-23 7:25,"传播正能量是一份积极的心态,使自己的内心充满自信、豁达、愉悦、进取;使别人感到暖和、温馨、亲切、倡导富强、民主、文明、和谐,倡导自由、平等、公正、法治,倡导爱国、敬业、诚信、友善,积极培育和践行社会主义核心价值观,弘扬爱国主义精神,必须坚持立足民族又面向世界。",7770503031,DI林姩祎,笔名:林祎苒,526,805,0,1189,广东 汕头
"5014695343557224	","6430074858	",2024-3-23 7:39,永远都不为自己选择的道路而后悔，不管是十年前，还是现在。因为唯一能做的，只是义无反顾地走下去。,7892661017,江边见橖初,12.24,1120,253,0,419,其他
